1.600000000000000000e+01 -9.952699999999999880e-01 1.285490000000000066e+01 1.036940000000000062e+01 1.043660000000000032e+01 1.167050000000000054e+01
1.700000000000000000e+01 -9.949919999999999876e-01 1.285500000000000043e+01 1.036979999999999968e+01 1.043699999999999939e+01 1.167070000000000007e+01
1.800000000000000000e+01 -9.947139999999999871e-01 1.285500000000000043e+01 1.036989999999999945e+01 1.043670000000000009e+01 1.167040000000000077e+01
1.900000000000000000e+01 -9.944250000000000034e-01 1.285459999999999958e+01 1.036999999999999922e+01 1.043660000000000032e+01 1.167060000000000031e+01
2.000000000000000000e+01 -9.941470000000000029e-01 1.285430000000000028e+01 1.037079999999999913e+01 1.043590000000000018e+01 1.167060000000000031e+01
2.100000000000000000e+01 -9.938690000000000024e-01 1.285389999999999944e+01 1.037040000000000006e+01 1.043570000000000064e+01 1.167040000000000077e+01
2.200000000000000000e+01 -9.935910000000000020e-01 1.285369999999999990e+01 1.036999999999999922e+01 1.043570000000000064e+01 1.167040000000000077e+01
2.300000000000000000e+01 -9.933130000000000015e-01 1.285410000000000075e+01 1.037010000000000076e+01 1.043549999999999933e+01 1.167060000000000031e+01
2.400000000000000000e+01 -9.930240000000000178e-01 1.285449999999999982e+01 1.037010000000000076e+01 1.043529999999999980e+01 1.167070000000000007e+01
2.500000000000000000e+01 -9.910670000000000313e-01 1.286630000000000074e+01 1.038770000000000060e+01 1.045320000000000071e+01 1.169120000000000026e+01
2.600000000000000000e+01 -9.547309999999999963e-01 1.287650000000000006e+01 1.040370000000000061e+01 1.046940000000000026e+01 1.170979999999999954e+01
2.700000000000000000e+01 -9.544529999999999959e-01 1.288579999999999970e+01 1.041830000000000034e+01 1.048470000000000013e+01 1.172659999999999947e+01
2.800000000000000000e+01 -9.541749999999999954e-01 1.289390000000000036e+01 1.043130000000000024e+01 1.049840000000000018e+01 1.174179999999999957e+01
2.900000000000000000e+01 -9.538969999999999949e-01 1.290179999999999971e+01 1.044350000000000023e+01 1.051050000000000040e+01 1.175569999999999915e+01
3.000000000000000000e+01 -9.536189999999999944e-01 1.290910000000000046e+01 1.045429999999999993e+01 1.052180000000000071e+01 1.176810000000000045e+01
3.100000000000000000e+01 -9.533409999999999940e-01 1.291530000000000022e+01 1.046410000000000018e+01 1.053190000000000026e+01 1.177960000000000029e+01
3.200000000000000000e+01 -9.530629999999999935e-01 1.292079999999999984e+01 1.047279999999999944e+01 1.054129999999999967e+01 1.178969999999999985e+01
3.300000000000000000e+01 -9.527849999999999930e-01 1.292680000000000007e+01 1.048060000000000080e+01 1.054909999999999926e+01 1.179870000000000019e+01
3.400000000000000000e+01 -9.524970000000000381e-01 1.293149999999999977e+01 1.048770000000000024e+01 1.055690000000000062e+01 1.180680000000000085e+01
3.500000000000000000e+01 -9.522190000000000376e-01 1.293650000000000055e+01 1.049489999999999945e+01 1.056419999999999959e+01 1.181450000000000067e+01
3.600000000000000000e+01 -9.519400000000000084e-01 1.294030000000000058e+01 1.050099999999999945e+01 1.057089999999999996e+01 1.182199999999999918e+01
3.700000000000000000e+01 -9.516620000000000079e-01 1.294420000000000037e+01 1.050650000000000084e+01 1.057709999999999972e+01 1.182809999999999917e+01
3.800000000000000000e+01 -9.513840000000000074e-01 1.294790000000000063e+01 1.051169999999999938e+01 1.058259999999999934e+01 1.183399999999999963e+01
3.900000000000000000e+01 -9.510960000000000525e-01 1.295110000000000028e+01 1.051609999999999978e+01 1.058760000000000012e+01 1.183939999999999948e+01
4.000000000000000000e+01 -9.508180000000000520e-01 1.295439999999999969e+01 1.051999999999999957e+01 1.059140000000000015e+01 1.184340000000000082e+01
4.100000000000000000e+01 -9.505400000000000515e-01 1.295669999999999966e+01 1.052369999999999983e+01 1.059500000000000064e+01 1.184769999999999968e+01
4.200000000000000000e+01 -9.502620000000000511e-01 1.295880000000000010e+01 1.052669999999999995e+01 1.059820000000000029e+01 1.185130000000000017e+01
4.300000000000000000e+01 -9.499840000000000506e-01 1.296139999999999937e+01 1.052999999999999936e+01 1.060169999999999924e+01 1.185440000000000005e+01
4.400000000000000000e+01 -9.496949999999999559e-01 1.296369999999999933e+01 1.053270000000000017e+01 1.060510000000000019e+01 1.185740000000000016e+01
4.500000000000000000e+01 -9.494169999999999554e-01 1.296540000000000070e+01 1.053519999999999968e+01 1.060810000000000031e+01 1.186059999999999981e+01
4.600000000000000000e+01 -9.491389999999999549e-01 1.296729999999999983e+01 1.053710000000000058e+01 1.061050000000000004e+01 1.186320000000000086e+01
4.700000000000000000e+01 -9.488609999999999545e-01 1.296840000000000082e+01 1.053889999999999993e+01 1.061250000000000071e+01 1.186539999999999928e+01
4.800000000000000000e+01 -9.485829999999999540e-01 1.296940000000000026e+01 1.054039999999999999e+01 1.061459999999999937e+01 1.186710000000000065e+01
4.900000000000000000e+01 -9.482939999999999703e-01 1.296979999999999933e+01 1.054199999999999982e+01 1.061660000000000004e+01 1.186890000000000001e+01
5.000000000000000000e+01 -9.480159999999999698e-01 1.297109999999999985e+01 1.054379999999999917e+01 1.061829999999999963e+01 1.187119999999999997e+01
5.100000000000000000e+01 -9.477379999999999693e-01 1.297230000000000061e+01 1.054560000000000031e+01 1.062010000000000076e+01 1.187320000000000064e+01
5.200000000000000000e+01 -9.474599999999999689e-01 1.297310000000000052e+01 1.054710000000000036e+01 1.062170000000000059e+01 1.187459999999999916e+01
5.300000000000000000e+01 -9.471819999999999684e-01 1.297439999999999927e+01 1.054840000000000089e+01 1.062320000000000064e+01 1.187630000000000052e+01
5.400000000000000000e+01 -9.468990000000000462e-01 1.297450000000000081e+01 1.054909999999999926e+01 1.062410000000000032e+01 1.187749999999999950e+01
5.500000000000000000e+01 -9.466210000000000457e-01 1.297470000000000034e+01 1.054979999999999940e+01 1.062540000000000084e+01 1.187829999999999941e+01
5.600000000000000000e+01 -9.463430000000000453e-01 1.297579999999999956e+01 1.055049999999999955e+01 1.062630000000000052e+01 1.187899999999999956e+01
5.700000000000000000e+01 -9.460650000000000448e-01 1.297630000000000017e+01 1.055100000000000016e+01 1.062710000000000043e+01 1.187969999999999970e+01
5.800000000000000000e+01 -9.457870000000000443e-01 1.297719999999999985e+01 1.055170000000000030e+01 1.062770000000000081e+01 1.188049999999999962e+01
5.900000000000000000e+01 -9.455040000000000111e-01 1.297690000000000055e+01 1.055259999999999998e+01 1.062860000000000049e+01 1.188100000000000023e+01
6.000000000000000000e+01 -9.452260000000000106e-01 1.297749999999999915e+01 1.055310000000000059e+01 1.062920000000000087e+01 1.188230000000000075e+01
6.100000000000000000e+01 -9.449480000000000102e-01 1.297830000000000084e+01 1.055330000000000013e+01 1.062940000000000040e+01 1.188250000000000028e+01
6.200000000000000000e+01 -9.446700000000000097e-01 1.297809999999999953e+01 1.055339999999999989e+01 1.062969999999999970e+01 1.188359999999999950e+01
6.300000000000000000e+01 -9.443920000000000092e-01 1.297889999999999944e+01 1.055400000000000027e+01 1.063010000000000055e+01 1.188410000000000011e+01
6.400000000000000000e+01 -9.441079999999999472e-01 1.297949999999999982e+01 1.055470000000000041e+01 1.063069999999999915e+01 1.188429999999999964e+01
6.500000000000000000e+01 -9.438299999999999468e-01 1.298019999999999996e+01 1.055540000000000056e+01 1.063109999999999999e+01 1.188480000000000025e+01
6.600000000000000000e+01 -9.435519999999999463e-01 1.298070000000000057e+01 1.055579999999999963e+01 1.063150000000000084e+01 1.188620000000000054e+01
6.700000000000000000e+01 -9.432739999999999458e-01 1.298119999999999941e+01 1.055589999999999939e+01 1.063189999999999991e+01 1.188749999999999929e+01
6.800000000000000000e+01 -9.429959999999999454e-01 1.298140000000000072e+01 1.055579999999999963e+01 1.063199999999999967e+01 1.188770000000000060e+01
6.900000000000000000e+01 -9.427079999999999904e-01 1.298189999999999955e+01 1.055579999999999963e+01 1.063230000000000075e+01 1.188819999999999943e+01
7.000000000000000000e+01 -9.424289999999999612e-01 1.298230000000000040e+01 1.055610000000000070e+01 1.063240000000000052e+01 1.188899999999999935e+01
7.100000000000000000e+01 -9.421509999999999607e-01 1.298259999999999970e+01 1.055680000000000085e+01 1.063260000000000005e+01 1.188979999999999926e+01
7.200000000000000000e+01 -9.418729999999999603e-01 1.298290000000000077e+01 1.055719999999999992e+01 1.063299999999999912e+01 1.188990000000000080e+01
7.300000000000000000e+01 -9.415949999999999598e-01 1.298320000000000007e+01 1.055729999999999968e+01 1.063320000000000043e+01 1.189049999999999940e+01
7.400000000000000000e+01 -9.413070000000000048e-01 1.298349999999999937e+01 1.055729999999999968e+01 1.063320000000000043e+01 1.189090000000000025e+01
7.500000000000000000e+01 -9.410290000000000044e-01 1.298370000000000068e+01 1.055770000000000053e+01 1.063320000000000043e+01 1.189090000000000025e+01
7.600000000000000000e+01 -9.407510000000000039e-01 1.298390000000000022e+01 1.055739999999999945e+01 1.063320000000000043e+01 1.189109999999999978e+01
7.700000000000000000e+01 -9.404730000000000034e-01 1.298320000000000007e+01 1.055760000000000076e+01 1.063320000000000043e+01 1.189160000000000039e+01
7.800000000000000000e+01 -9.401950000000000029e-01 1.298349999999999937e+01 1.055770000000000053e+01 1.063359999999999950e+01 1.189189999999999969e+01
7.900000000000000000e+01 -9.399060000000000192e-01 1.298370000000000068e+01 1.055790000000000006e+01 1.063390000000000057e+01 1.189279999999999937e+01
8.000000000000000000e+01 -9.396280000000000188e-01 1.298390000000000022e+01 1.055889999999999951e+01 1.063419999999999987e+01 1.189359999999999928e+01
8.100000000000000000e+01 -9.393500000000000183e-01 1.298409999999999975e+01 1.055930000000000035e+01 1.063429999999999964e+01 1.189400000000000013e+01
8.200000000000000000e+01 -9.390720000000000178e-01 1.298429999999999929e+01 1.056020000000000003e+01 1.063429999999999964e+01 1.189400000000000013e+01
8.300000000000000000e+01 -9.387940000000000174e-01 1.298419999999999952e+01 1.056049999999999933e+01 1.063419999999999987e+01 1.189409999999999989e+01
8.400000000000000000e+01 -9.385050000000000336e-01 1.298440000000000083e+01 1.056070000000000064e+01 1.063429999999999964e+01 1.189419999999999966e+01
8.500000000000000000e+01 -9.382270000000000332e-01 1.298450000000000060e+01 1.056109999999999971e+01 1.063439999999999941e+01 1.189439999999999920e+01
8.600000000000000000e+01 -9.379490000000000327e-01 1.298470000000000013e+01 1.056150000000000055e+01 1.063460000000000072e+01 1.189489999999999981e+01
8.700000000000000000e+01 -9.376710000000000322e-01 1.298479999999999990e+01 1.056119999999999948e+01 1.063470000000000049e+01 1.189509999999999934e+01
8.800000000000000000e+01 -9.373930000000000318e-01 1.298489999999999966e+01 1.056140000000000079e+01 1.063470000000000049e+01 1.189550000000000018e+01
8.900000000000000000e+01 -9.371040000000000481e-01 1.298479999999999990e+01 1.056150000000000055e+01 1.063460000000000072e+01 1.189540000000000042e+01
9.000000000000000000e+01 -9.368260000000000476e-01 1.298489999999999966e+01 1.056189999999999962e+01 1.063419999999999987e+01 1.189559999999999995e+01
9.100000000000000000e+01 -9.365470000000000184e-01 1.298499999999999943e+01 1.056119999999999948e+01 1.063390000000000057e+01 1.189550000000000018e+01
9.200000000000000000e+01 -9.362690000000000179e-01 1.298509999999999920e+01 1.056189999999999962e+01 1.063390000000000057e+01 1.189559999999999995e+01
9.300000000000000000e+01 -9.359910000000000174e-01 1.298520000000000074e+01 1.056220000000000070e+01 1.063439999999999941e+01 1.189600000000000080e+01
9.400000000000000000e+01 -9.357020000000000337e-01 1.298520000000000074e+01 1.056250000000000000e+01 1.063439999999999941e+01 1.189569999999999972e+01
9.500000000000000000e+01 -9.354240000000000332e-01 1.298530000000000051e+01 1.056290000000000084e+01 1.063470000000000049e+01 1.189620000000000033e+01
9.600000000000000000e+01 -9.351460000000000328e-01 1.298540000000000028e+01 1.056310000000000038e+01 1.063490000000000002e+01 1.189669999999999916e+01
9.700000000000000000e+01 -9.348680000000000323e-01 1.298520000000000074e+01 1.056269999999999953e+01 1.063470000000000049e+01 1.189630000000000010e+01
9.800000000000000000e+01 -9.345900000000000318e-01 1.298530000000000051e+01 1.056269999999999953e+01 1.063480000000000025e+01 1.189639999999999986e+01
9.900000000000000000e+01 -9.343010000000000481e-01 1.298530000000000051e+01 1.056279999999999930e+01 1.063499999999999979e+01 1.189659999999999940e+01
1.000000000000000000e+02 -9.340230000000000476e-01 1.298520000000000074e+01 1.056300000000000061e+01 1.063480000000000025e+01 1.189669999999999916e+01
1.010000000000000000e+02 -9.337450000000000472e-01 1.298479999999999990e+01 1.056300000000000061e+01 1.063499999999999979e+01 1.189710000000000001e+01
1.020000000000000000e+02 -9.334670000000000467e-01 1.298489999999999966e+01 1.056300000000000061e+01 1.063499999999999979e+01 1.189729999999999954e+01
1.030000000000000000e+02 -9.331890000000000462e-01 1.298499999999999943e+01 1.056300000000000061e+01 1.063519999999999932e+01 1.189770000000000039e+01
1.040000000000000000e+02 -9.329009999999999803e-01 1.298509999999999920e+01 1.056259999999999977e+01 1.063519999999999932e+01 1.189789999999999992e+01
1.050000000000000000e+02 -9.326229999999999798e-01 1.298520000000000074e+01 1.056300000000000061e+01 1.063519999999999932e+01 1.189780000000000015e+01
1.060000000000000000e+02 -9.323449999999999793e-01 1.298520000000000074e+01 1.056339999999999968e+01 1.063540000000000063e+01 1.189809999999999945e+01
1.070000000000000000e+02 -9.320669999999999789e-01 1.298530000000000051e+01 1.056370000000000076e+01 1.063550000000000040e+01 1.189840000000000053e+01
1.080000000000000000e+02 -9.317889999999999784e-01 1.298540000000000028e+01 1.056400000000000006e+01 1.063569999999999993e+01 1.189889999999999937e+01
1.090000000000000000e+02 -9.314999999999999947e-01 1.298540000000000028e+01 1.056429999999999936e+01 1.063560000000000016e+01 1.189899999999999913e+01
1.100000000000000000e+02 -9.312219999999999942e-01 1.298550000000000004e+01 1.056470000000000020e+01 1.063540000000000063e+01 1.189879999999999960e+01
1.110000000000000000e+02 -9.309439999999999937e-01 1.298530000000000051e+01 1.056450000000000067e+01 1.063519999999999932e+01 1.189860000000000007e+01
1.120000000000000000e+02 -9.306659999999999933e-01 1.298509999999999920e+01 1.056489999999999974e+01 1.063480000000000025e+01 1.189869999999999983e+01
1.130000000000000000e+02 -9.303879999999999928e-01 1.298520000000000074e+01 1.056509999999999927e+01 1.063499999999999979e+01 1.189910000000000068e+01
1.140000000000000000e+02 -9.300990000000000091e-01 1.298530000000000051e+01 1.056550000000000011e+01 1.063519999999999932e+01 1.189930000000000021e+01
1.150000000000000000e+02 -9.298210000000000086e-01 1.298530000000000051e+01 1.056559999999999988e+01 1.063540000000000063e+01 1.189949999999999974e+01
1.160000000000000000e+02 -9.295430000000000081e-01 1.298540000000000028e+01 1.056550000000000011e+01 1.063530000000000086e+01 1.189969999999999928e+01
1.170000000000000000e+02 -9.292650000000000077e-01 1.298550000000000004e+01 1.056579999999999941e+01 1.063550000000000040e+01 1.189969999999999928e+01
1.180000000000000000e+02 -9.289870000000000072e-01 1.298550000000000004e+01 1.056589999999999918e+01 1.063550000000000040e+01 1.189980000000000082e+01
1.190000000000000000e+02 -9.286990000000000522e-01 1.298530000000000051e+01 1.056620000000000026e+01 1.063519999999999932e+01 1.189959999999999951e+01
1.200000000000000000e+02 -9.284210000000000518e-01 1.298540000000000028e+01 1.056649999999999956e+01 1.063499999999999979e+01 1.189930000000000021e+01
1.210000000000000000e+02 -9.281430000000000513e-01 1.298540000000000028e+01 1.056670000000000087e+01 1.063499999999999979e+01 1.189949999999999974e+01
1.220000000000000000e+02 -9.278650000000000508e-01 1.298590000000000089e+01 1.056690000000000040e+01 1.063519999999999932e+01 1.189990000000000059e+01
1.230000000000000000e+02 -9.275870000000000504e-01 1.298590000000000089e+01 1.056709999999999994e+01 1.063540000000000063e+01 1.190010000000000012e+01
1.240000000000000000e+02 -9.272979999999999556e-01 1.298590000000000089e+01 1.056739999999999924e+01 1.063560000000000016e+01 1.190119999999999933e+01
1.250000000000000000e+02 -9.270199999999999552e-01 1.298590000000000089e+01 1.056750000000000078e+01 1.063550000000000040e+01 1.190150000000000041e+01
1.260000000000000000e+02 -9.267419999999999547e-01 1.298550000000000004e+01 1.056770000000000032e+01 1.063530000000000086e+01 1.190119999999999933e+01
1.270000000000000000e+02 -9.264639999999999542e-01 1.298550000000000004e+01 1.056780000000000008e+01 1.063509999999999955e+01 1.190130000000000088e+01
1.280000000000000000e+02 -9.261859999999999538e-01 1.298559999999999981e+01 1.056819999999999915e+01 1.063509999999999955e+01 1.190169999999999995e+01
1.290000000000000000e+02 -9.258969999999999700e-01 1.298559999999999981e+01 1.056830000000000069e+01 1.063509999999999955e+01 1.190210000000000079e+01
1.300000000000000000e+02 -9.256189999999999696e-01 1.298590000000000089e+01 1.056850000000000023e+01 1.063560000000000016e+01 1.190220000000000056e+01
1.310000000000000000e+02 -9.253409999999999691e-01 1.298590000000000089e+01 1.056889999999999930e+01 1.063560000000000016e+01 1.190240000000000009e+01
1.320000000000000000e+02 -9.250629999999999686e-01 1.298590000000000089e+01 1.056910000000000061e+01 1.063610000000000078e+01 1.190290000000000070e+01
1.330000000000000000e+02 -9.247849999999999682e-01 1.298590000000000089e+01 1.056910000000000061e+01 1.063599999999999923e+01 1.190300000000000047e+01
1.340000000000000000e+02 -9.244970000000000132e-01 1.298639999999999972e+01 1.056920000000000037e+01 1.063610000000000078e+01 1.190300000000000047e+01
1.350000000000000000e+02 -9.242190000000000127e-01 1.298629999999999995e+01 1.056949999999999967e+01 1.063620000000000054e+01 1.190349999999999930e+01
1.360000000000000000e+02 -9.239410000000000123e-01 1.298680000000000057e+01 1.056980000000000075e+01 1.063640000000000008e+01 1.190409999999999968e+01
1.370000000000000000e+02 -9.236630000000000118e-01 1.298690000000000033e+01 1.056969999999999921e+01 1.063690000000000069e+01 1.190489999999999959e+01
1.380000000000000000e+02 -9.233850000000000113e-01 1.298680000000000057e+01 1.056969999999999921e+01 1.063710000000000022e+01 1.190520000000000067e+01
1.390000000000000000e+02 -9.230960000000000276e-01 1.298670000000000080e+01 1.056980000000000075e+01 1.063729999999999976e+01 1.190549999999999997e+01
1.400000000000000000e+02 -9.228180000000000271e-01 1.298670000000000080e+01 1.056969999999999921e+01 1.063700000000000045e+01 1.190549999999999997e+01
1.410000000000000000e+02 -9.225400000000000267e-01 1.298659999999999926e+01 1.057010000000000005e+01 1.063719999999999999e+01 1.190639999999999965e+01
1.420000000000000000e+02 -9.222620000000000262e-01 1.298649999999999949e+01 1.057019999999999982e+01 1.063719999999999999e+01 1.190680000000000049e+01
1.430000000000000000e+02 -9.219840000000000257e-01 1.298649999999999949e+01 1.057080000000000020e+01 1.063780000000000037e+01 1.190709999999999980e+01
1.440000000000000000e+02 -9.216950000000000420e-01 1.298690000000000033e+01 1.057060000000000066e+01 1.063749999999999929e+01 1.190719999999999956e+01
1.450000000000000000e+02 -9.214170000000000416e-01 1.298680000000000057e+01 1.057099999999999973e+01 1.063780000000000037e+01 1.190729999999999933e+01
1.460000000000000000e+02 -9.211390000000000411e-01 1.298670000000000080e+01 1.057130000000000081e+01 1.063829999999999920e+01 1.190750000000000064e+01
1.470000000000000000e+02 -9.208610000000000406e-01 1.298659999999999926e+01 1.057109999999999950e+01 1.063819999999999943e+01 1.190760000000000041e+01
1.480000000000000000e+02 -9.205830000000000402e-01 1.298659999999999926e+01 1.057119999999999926e+01 1.063829999999999920e+01 1.190700000000000003e+01
1.490000000000000000e+02 -9.202970000000000317e-01 1.298680000000000057e+01 1.057169999999999987e+01 1.063829999999999920e+01 1.190750000000000064e+01
1.500000000000000000e+02 -9.200190000000000312e-01 1.298690000000000033e+01 1.057179999999999964e+01 1.063819999999999943e+01 1.190779999999999994e+01
1.510000000000000000e+02 -9.197410000000000307e-01 1.298750000000000071e+01 1.057210000000000072e+01 1.063850000000000051e+01 1.190820000000000078e+01
1.520000000000000000e+02 -9.194630000000000303e-01 1.298809999999999931e+01 1.057269999999999932e+01 1.063949999999999996e+01 1.190879999999999939e+01
1.530000000000000000e+02 -9.191850000000000298e-01 1.298789999999999978e+01 1.057290000000000063e+01 1.064000000000000057e+01 1.190920000000000023e+01
1.540000000000000000e+02 -9.188960000000000461e-01 1.298770000000000024e+01 1.057310000000000016e+01 1.063990000000000080e+01 1.190930000000000000e+01
1.550000000000000000e+02 -9.186180000000000456e-01 1.298820000000000086e+01 1.057319999999999993e+01 1.064020000000000010e+01 1.190920000000000023e+01
1.560000000000000000e+02 -9.183400000000000452e-01 1.298799999999999955e+01 1.057349999999999923e+01 1.064039999999999964e+01 1.190949999999999953e+01
1.570000000000000000e+02 -9.180620000000000447e-01 1.298869999999999969e+01 1.057360000000000078e+01 1.064119999999999955e+01 1.191019999999999968e+01
1.580000000000000000e+02 -9.177840000000000442e-01 1.298959999999999937e+01 1.057390000000000008e+01 1.064119999999999955e+01 1.191060000000000052e+01
1.590000000000000000e+02 -9.174949999999999495e-01 1.298969999999999914e+01 1.057399999999999984e+01 1.064119999999999955e+01 1.191080000000000005e+01
1.600000000000000000e+02 -9.172169999999999490e-01 1.298980000000000068e+01 1.057440000000000069e+01 1.064129999999999932e+01 1.191130000000000067e+01
1.610000000000000000e+02 -9.169389999999999485e-01 1.298949999999999960e+01 1.057440000000000069e+01 1.064150000000000063e+01 1.191169999999999973e+01
1.620000000000000000e+02 -9.166609999999999481e-01 1.298939999999999984e+01 1.057460000000000022e+01 1.064160000000000039e+01 1.191150000000000020e+01
1.630000000000000000e+02 -9.163829999999999476e-01 1.298949999999999960e+01 1.057499999999999929e+01 1.064230000000000054e+01 1.191179999999999950e+01
1.640000000000000000e+02 -9.160949999999999926e-01 1.298939999999999984e+01 1.057530000000000037e+01 1.064240000000000030e+01 1.191119999999999912e+01
1.650000000000000000e+02 -9.158169999999999922e-01 1.298930000000000007e+01 1.057600000000000051e+01 1.064240000000000030e+01 1.191119999999999912e+01
1.660000000000000000e+02 -9.155389999999999917e-01 1.298900000000000077e+01 1.057610000000000028e+01 1.064259999999999984e+01 1.191109999999999935e+01
1.670000000000000000e+02 -9.152609999999999912e-01 1.298869999999999969e+01 1.057649999999999935e+01 1.064320000000000022e+01 1.191119999999999912e+01
1.680000000000000000e+02 -9.149829999999999908e-01 1.298840000000000039e+01 1.057629999999999981e+01 1.064339999999999975e+01 1.191150000000000020e+01
1.690000000000000000e+02 -9.146889999999999743e-01 1.298820000000000086e+01 1.057610000000000028e+01 1.064370000000000083e+01 1.191159999999999997e+01
1.700000000000000000e+02 -9.144109999999999738e-01 1.298799999999999955e+01 1.057639999999999958e+01 1.064419999999999966e+01 1.191150000000000020e+01
1.710000000000000000e+02 -9.141329999999999734e-01 1.298799999999999955e+01 1.057659999999999911e+01 1.064480000000000004e+01 1.191179999999999950e+01
1.720000000000000000e+02 -9.138549999999999729e-01 1.298830000000000062e+01 1.057690000000000019e+01 1.064520000000000088e+01 1.191210000000000058e+01
1.730000000000000000e+02 -9.135769999999999724e-01 1.298879999999999946e+01 1.057729999999999926e+01 1.064530000000000065e+01 1.191210000000000058e+01
1.740000000000000000e+02 -9.132890000000000175e-01 1.298850000000000016e+01 1.057719999999999949e+01 1.064530000000000065e+01 1.191189999999999927e+01
1.750000000000000000e+02 -9.130110000000000170e-01 1.298830000000000062e+01 1.057750000000000057e+01 1.064540000000000042e+01 1.191200000000000081e+01
1.760000000000000000e+02 -9.127330000000000165e-01 1.298799999999999955e+01 1.057799999999999940e+01 1.064559999999999995e+01 1.191200000000000081e+01
1.770000000000000000e+02 -9.124550000000000161e-01 1.298830000000000062e+01 1.057840000000000025e+01 1.064569999999999972e+01 1.191179999999999950e+01
1.780000000000000000e+02 -9.121770000000000156e-01 1.298879999999999946e+01 1.057879999999999932e+01 1.064620000000000033e+01 1.191210000000000058e+01
1.790000000000000000e+02 -9.118880000000000319e-01 1.298869999999999969e+01 1.057910000000000039e+01 1.064639999999999986e+01 1.191259999999999941e+01
1.800000000000000000e+02 -9.116100000000000314e-01 1.298889999999999922e+01 1.057939999999999969e+01 1.064680000000000071e+01 1.191280000000000072e+01
1.810000000000000000e+02 -9.113320000000000309e-01 1.298910000000000053e+01 1.057970000000000077e+01 1.064700000000000024e+01 1.191290000000000049e+01
1.820000000000000000e+02 -9.110540000000000305e-01 1.299000000000000021e+01 1.058000000000000007e+01 1.064700000000000024e+01 1.191310000000000002e+01
1.830000000000000000e+02 -9.107760000000000300e-01 1.299029999999999951e+01 1.058019999999999960e+01 1.064700000000000024e+01 1.191319999999999979e+01
1.840000000000000000e+02 -9.104870000000000463e-01 1.299080000000000013e+01 1.058039999999999914e+01 1.064700000000000024e+01 1.191300000000000026e+01
1.850000000000000000e+02 -9.102090000000000458e-01 1.299200000000000088e+01 1.058060000000000045e+01 1.064710000000000001e+01 1.191310000000000002e+01
1.860000000000000000e+02 -9.099310000000000453e-01 1.299210000000000065e+01 1.058079999999999998e+01 1.064729999999999954e+01 1.191350000000000087e+01
1.870000000000000000e+02 -9.096530000000000449e-01 1.299220000000000041e+01 1.058089999999999975e+01 1.064739999999999931e+01 1.191360000000000063e+01
1.880000000000000000e+02 -9.093750000000000444e-01 1.299249999999999972e+01 1.058109999999999928e+01 1.064770000000000039e+01 1.191389999999999993e+01
1.890000000000000000e+02 -9.090859999999999497e-01 1.299300000000000033e+01 1.058120000000000083e+01 1.064799999999999969e+01 1.191419999999999924e+01
1.900000000000000000e+02 -9.088079999999999492e-01 1.299280000000000079e+01 1.058109999999999928e+01 1.064809999999999945e+01 1.191399999999999970e+01
